method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,final_correction_magnitude,trajectory_distortion_vs_plain
FINAL_PROJECTION,0,18,0.0,0.0,0.36150678943926345,0.0,0.0,0.0,0.9107149893758263,2.0570547828995567,0.5598628442724266,0.021797021009878514,21.797021009878513,288.7698499659364,0.4944616192411892,2.3910305040099677,0.5288928229711019,0.04297697596484795,0.44818517100065947,0.034306186076719314,1.0,0.0,2.858070895692641,2.858070895692641,2.8580708503723145
CURRENT_STATE_PROJECTION,0,18,0.0,0.0,0.009842905414647704,0.0,0.15759960975646958,2.254362106323242,0.7220978258072219,2.171786287226198,0.6470139748274587,0.06254659104568105,62.54659104568105,15192.3909372778,0.5352065771961181,2.2514090434622656,6.841558829997666,0.050136684090830386,6.709908650955185,0.7469983111950569,7.0,6.0,18.7986706409667,0.0,2.8481807708740234
POV_ENDPOINT_PROJECTION,0,18,1.0,0.0,-0.009729291866988805,0.0,13.468715109062195,253.18448066711426,0.701678986388738,17.62064846771582,6.554181835815447,60.15163392821799,60151.63392821801,18647800.95934036,1.968141261128179,3.1045269231961328,7.008130984031595,0.049011534021701664,6.877781450049952,0.7671236048336141,7.0,4.0,29.70506543116093,4.383614817267836,8.354225158691406
PLAIN_FM,0,19,0.0,0.0,0.07000662795247797,0.0,0.23133264150619492,3.397620916366577,0.4482918004367699,3.221545166729297,0.8791630803811673,0.057007033081397845,57.00703308139785,10407.71970151035,0.17420580484192721,1.375863987219009,0.07056120602646843,0.04409684590063989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,19,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.2655986850548986,1.8424646601401133,0.641577226437985,0.017430437587300757,17.430437587300755,259.76916776722095,0.791260568411267,2.5876191497606897,0.44613764400128275,0.04294695594580844,0.3653814190183766,0.03437246906105429,1.0,0.0,4.368204839177309,4.368204839177309,4.368204593658447
CURRENT_STATE_PROJECTION,0,19,0.0,0.0,0.13596306312268536,0.0,0.0,5.852110385894775,0.8563687814582228,2.141360717615992,0.6858348525704722,0.08193146684322983,81.93146684322983,21540.49630704025,0.517413279762641,2.216143820952157,7.82297349802684,0.050523665035143495,7.689274304022547,0.8798586109769531,7.0,7.0,20.87580743386437,0.0,2.9695324897766113
POV_ENDPOINT_PROJECTION,0,19,0.0,0.0,0.009898932561593791,0.0,13.712745265769959,280.3416323661804,1.562317850946074,20.273086190965625,7.562694450891326,78.84891866969022,78848.91866969025,22745837.28201736,2.2183715191404447,3.733969818809025,7.015040502999909,0.04880535003030673,6.884488038893323,0.7766434699296951,7.0,3.0,38.418450507443026,2.74277772207839,9.37933349609375
PLAIN_FM,0,20,0.0,0.0,0.07162984916111693,0.0,0.3706325706481932,1.7930817604064941,0.4516773532939315,3.2371425433779852,0.8636389039188347,0.048348546813383186,48.348546813383194,9949.956706800578,0.1684820301649357,1.4290505795930837,0.07042275299318135,0.04389969288604334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,20,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.148275225460849,1.96225892512097,0.6145218136166337,0.019843813802207722,19.843813802207723,265.6261521235385,0.6582929549027289,2.3639155956413203,0.5352792090270668,0.042987747001461685,0.45419332501478493,0.04082628898322582,1.0,0.0,3.7005653098731255,3.7005653098731255,3.7005653381347656
CURRENT_STATE_PROJECTION,0,20,0.0,0.0,0.06088663612647095,0.0,0.07253603305816636,11.76483154296875,0.757635576866929,2.090558372861456,0.6942639405008462,0.18013035582885006,180.13035582885004,57376.83724571613,0.5897544253932907,2.2879130808809593,7.1635947590111755,0.0510475400951691,7.0307384339976124,0.7421296808752231,7.0,6.0,20.81908628387881,0.0,3.2289066314697266
POV_ENDPOINT_PROJECTION,0,20,1.0,0.0,-0.04181977778684156,0.0,11.051467217636109,221.06641054153442,1.241110756790276,18.327634671130347,6.905460877651051,61.17599082722492,61175.99082722493,17838847.960562028,1.7482774940897883,2.6494888728113657,5.680491589999292,0.04840061313007027,5.5509372119558975,0.586060315137729,7.0,1.0,27.267601995654367,2.3767287051438597,7.504130840301514
PLAIN_FM,0,21,0.0,0.0,0.07002323013676652,0.0,0.2783443149566649,1.4070522785186768,0.46121557758097814,3.1598174185436934,0.8903952189388016,0.05061712611285951,50.617126112859516,10981.834129985189,0.12579718724051747,1.4787239989661005,0.07054276700364426,0.04395079298410565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,21,0.0,0.0,0.3229374269876416,0.0,0.0,0.0,0.8613837025184394,1.516609901440299,0.22564469444308805,0.01235909499062669,12.35909499062669,164.03032539710568,0.6964423965654936,2.6890407612749327,0.4416711590019986,0.04300584807060659,0.3607679079868831,0.02996035205433145,1.0,0.0,3.6732471121500136,3.6732471121500136,3.6732470989227295
CURRENT_STATE_PROJECTION,0,21,0.0,0.0,0.08260515924917762,0.0,0.0038893636703489776,2.8649044036865234,0.6527144911734758,2.626936506845604,0.7513764324531731,0.045857184427605446,45.857184427605446,10218.597053760446,0.3091561257021675,1.912473810359569,4.513095224043354,0.04857692599762231,4.383515325025655,0.4684757711365819,7.0,3.0,19.52452458136742,0.0,1.5794264078140259
POV_ENDPOINT_PROJECTION,0,21,1.0,0.0,-0.004139735382667362,0.0,8.51675327281952,186.26153886318207,0.9724411731530346,18.786675304278937,7.950194343689415,67.35677095257161,67356.77095257162,20487521.299993146,1.8777566279605509,3.4139748777198666,7.984935638029128,0.048044902039691806,7.855650673038326,0.8971555448952131,7.0,7.0,31.45663385240158,2.921099594303144,8.066632270812988
PLAIN_FM,0,22,0.0,0.0,0.0620223838223921,0.0,0.2624182518959044,0.057054758071899414,0.41927223483327686,3.2206597010548537,0.9196491761391966,0.037306087469690524,37.306087469690524,7206.480917255369,0.18228111726157398,1.3845257173657743,0.070411344000604,0.043900160933844745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,22,0.0,0.0,0.36611679609031966,0.0,0.0,0.0,1.1478456537461663,1.273604314924772,0.544739977390433,0.008986165787385758,8.986165787385758,131.2085498298643,1.0455399793165685,2.713260301990972,0.44469839497469366,0.042910344956908375,0.364134021976497,0.03475517994957045,1.0,0.0,5.550609368430329,5.550609368430329,5.550609588623047
CURRENT_STATE_PROJECTION,0,22,0.0,0.0,0.13889716103862598,0.0,0.08780137863159165,6.346089839935303,0.8185092454495223,2.293012316383757,0.7141266932979706,0.0820100510625803,82.01005106258032,22141.637449670525,0.48513043137578504,2.23555700974241,7.155899427016266,0.04890452494146302,7.025426720094401,0.7780501332017593,7.0,6.0,19.718983727906142,0.0,2.8029072284698486
POV_ENDPOINT_PROJECTION,0,22,1.0,0.0,-0.02296367361944382,0.0,13.974483715105057,288.4909373521805,0.9580355314499823,23.410990989302753,9.271894542151726,115.51390421686017,115513.90421686017,37700963.99935215,2.0095488400189923,3.6274383108628374,7.490201873995829,0.048153365089092404,7.360706835053861,0.8247701800428331,7.0,5.0,34.22614198811825,2.164288944500966,8.62170124053955
PLAIN_FM,0,23,0.0,0.0,0.06539792986587274,0.0,0.23823485937118516,1.789076328277588,0.4477747456337355,3.201307484341164,0.8565091048535909,0.043834981329238354,43.83498132923836,7755.2719384777265,0.16432860329629376,1.3736118019431665,0.07039861602243036,0.04384542297339067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,23,0.0,0.0,0.3617811052332557,0.0,0.0,0.0,1.409505034254902,1.4713371232643466,0.6551317334169955,0.011140733576822992,11.140733576822994,167.77415110722507,1.3063346005836818,3.8214270204379748,0.34777272399514914,0.04286455607507378,0.2671429669717327,0.019824895018246025,1.0,0.0,7.0163539816228875,7.0163539816228875,7.016354084014893
CURRENT_STATE_PROJECTION,0,23,0.0,0.0,0.05566577184228021,0.0,0.13883576955795274,1.2981605529785156,0.5882080258656711,2.7391153087466154,0.7645490060311643,0.040428896315766405,40.42889631576641,8564.306510366214,0.2400483084586443,1.7996912142395218,5.234994219033979,0.04874442104483023,5.105365035007708,0.5490331220789813,7.0,4.0,20.830663563240584,0.0,1.3806473016738892
POV_ENDPOINT_PROJECTION,0,23,0.0,0.0,0.11946005357855474,0.0,12.367589932346345,206.25037670135498,1.4443870776428074,19.28077203979849,9.05053258693527,65.90955919025285,65909.55919025284,18174070.768691085,1.8834390643629504,3.3385994250811684,6.899165802984498,0.04799071198794991,6.769556960032787,0.7463334782514721,7.0,3.0,29.143799165855633,2.799799278450672,8.129016876220703
PLAIN_FM,0,24,0.0,0.0,0.07679039003613604,0.0,0.29680804576873765,2.1831345558166504,0.44901985207285705,3.224582439786497,0.9126718312741037,0.03739914380511378,37.39914380511377,6578.273212991891,0.14631088822592647,1.4792702777248483,0.0708658280200325,0.044077029975596815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,24,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.298970779494834,1.2575116984595924,0.4128165916723375,0.009273388160731526,9.273388160731526,154.2110422034733,0.9650184012747385,2.883575351123507,0.5366663450258784,0.04338061099406332,0.4550790329813026,0.041455810132902116,1.0,0.0,5.167379508845226,5.167379508845226,5.167379856109619
CURRENT_STATE_PROJECTION,0,24,1.0,0.0,-0.023933884476479095,0.0,0.1452140625953673,6.358451843261719,0.6297961311827026,2.933430354812325,0.7789202402924253,0.20956701579325365,209.56701579325363,70066.2144959071,0.33904565150681754,1.5969181486193067,7.848908902029507,0.04959105508169159,7.717462658940349,0.8677740300772712,7.0,7.0,18.174271114289905,0.0,1.818805456161499
POV_ENDPOINT_PROJECTION,0,24,0.0,0.0,0.044848425607797476,0.0,10.381762922286986,219.65208768844604,1.1681816192575536,19.54682643284443,8.913749858892563,72.62033333333262,72620.33333333263,21477787.113675542,1.8805554407845777,2.935310623169849,6.570506357005797,0.048612408922053874,6.4401393689913675,0.7090939320623875,7.0,2.0,34.5283728139113,2.677193895611241,8.239593505859375
PLAIN_FM,0,25,0.0,0.0,0.06543413575072539,0.0,0.26190416183471665,0.0,0.44330506320944163,3.183373414893834,0.8871900233669746,0.03899113165358212,38.99113165358212,7286.640056815118,0.14175706261017873,1.4332985864323222,0.07037476595724002,0.043839113030117005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,25,0.0,0.0,0.2796105551230774,0.0,0.0,0.0,1.203654495890457,1.917787385627086,0.7791823531894676,0.017569244455821142,17.569244455821146,242.65931032825816,1.0694595360908918,3.038240340800155,0.44810556404991075,0.04286108707310632,0.3674674449721351,0.037636417895555496,1.0,0.0,5.516519332017851,5.516519332017851,5.516519546508789
CURRENT_STATE_PROJECTION,0,25,1.0,0.0,-0.029933180905443613,0.0,0.12924091186523423,11.459047794342041,0.7126756219179325,2.0162083662208707,0.6551499591666459,0.18679131065767773,186.79131065767774,60525.055478861395,0.6421639956690848,2.1915647131745515,7.296667842019815,0.04909627296729013,7.165948312031105,0.801327173889149,7.0,5.0,22.397647889725796,0.0,3.3023293018341064
POV_ENDPOINT_PROJECTION,0,25,0.0,0.0,0.04395687068205663,0.0,10.71191565361023,185.2113914489746,1.3379213677206867,17.60269204351383,7.153135910599966,54.91452593005744,54914.525930057454,15628663.4466426,1.8461669333032522,3.0289634414682722,7.200442387023941,0.047837769030593336,7.07084009895334,0.7937641796888784,7.0,4.0,26.681652967330226,2.644164247955118,7.998007774353027
PLAIN_FM,0,26,0.0,0.0,0.07193460736766542,0.0,0.20882920589447007,1.6542387008666992,0.4549346461672903,3.222042573956864,0.8865938581859556,0.04231927094048071,42.31927094048071,8290.096362581957,0.15819728121871668,1.4031129998102796,0.07042639801511541,0.043833223870024085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,26,0.0,0.0,0.1632421253343185,0.0,0.0,0.0,0.9458819940799302,1.1427738887936094,0.5396275912736468,0.008494119834264069,8.494119834264069,219.7572831462935,1.1000087261563816,2.9846583564367903,0.44654959795298055,0.04295505001209676,0.36581556702731177,0.035550523025449365,1.0,0.0,5.794688722071271,5.794688722071271,5.794688701629639
CURRENT_STATE_PROJECTION,0,26,1.0,0.0,-0.021336935882057484,0.0,0.044271510505676126,14.01097297668457,0.6765275215150514,1.9308260662618213,0.6759194418798705,0.24934686923680882,249.34686923680886,82526.541584388,0.7123360439924247,2.235161758408397,6.249381825036835,0.04888729692902416,6.119153628998902,0.670717881876044,7.0,5.0,22.280758462133125,0.0,3.8260498046875
POV_ENDPOINT_PROJECTION,0,26,1.0,0.0,-0.06988383139306256,0.0,13.20457024011612,268.0556435883045,0.8620062054214926,19.074557436850647,8.705195226935686,74.7052142981313,74705.2142981313,23466961.812009845,1.8735397630581998,2.916951270618118,7.105739952006843,0.04803660506149754,6.976034589111805,0.7781937160762027,7.0,4.0,29.55990394469603,2.2395792461013486,8.127053260803223
PLAIN_FM,0,27,0.0,0.0,0.06119693010656406,0.0,0.254404705429077,2.051372528076172,0.46104242537492734,3.1468802345594877,0.8523308843458421,0.043075700493399594,43.0757004933996,7988.67422581332,0.1316671564392975,1.4572267897937152,0.07073763804510236,0.044112231058534235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,27,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.3722390993134028,1.6342796966869835,0.6310246985826518,0.014114162048306123,14.114162048306122,221.27926218841185,0.8760240862594308,2.6985968804202614,0.5446118169929832,0.04316031705820933,0.4636021569604054,0.04893920896574855,1.0,0.0,4.582495246897765,4.582495246897765,4.582495212554932
CURRENT_STATE_PROJECTION,0,27,0.0,0.0,0.02989540880555308,0.0,0.1587475952148436,7.83944845199585,0.7947175669202977,2.09260463079551,0.6335204892617866,0.12230034318510974,122.30034318510975,36574.67887504602,0.5666256714104558,2.2447068050208223,7.245765495987143,0.051077404990792274,7.112893028126564,0.7998691650573164,7.0,6.0,17.5980024015683,0.0,2.849551200866699
POV_ENDPOINT_PROJECTION,0,27,0.0,0.0,0.17798984489822148,0.0,8.009851700401306,156.6769552230835,1.4070243968457137,17.635348387313346,7.8078091118569795,53.70457988511876,53704.57988511876,15241404.437311724,2.138516356641196,4.281339715878559,7.165359655977227,0.050391438126098365,7.033546434890013,0.7935982479830272,7.0,3.0,36.79162919545551,2.1061230508666986,9.152719497680664
PLAIN_FM,0,28,0.0,0.0,0.06732369667314327,0.0,0.26792125072479234,0.0,0.4354224763138797,3.2104825964030486,0.8930969492311631,0.04351725906279244,43.51725906279244,9078.06188738232,0.17135464191557148,1.405113073553493,0.07092897302936763,0.04431414499413222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,28,0.0,0.0,0.06503217250751135,0.0,0.0,0.0,0.5725001762701732,2.236634047805683,0.729065091117499,0.010110009794206083,10.110009794206082,963.2989333192431,0.4625286965806343,2.1155139264192013,1.177905712975189,0.043361292977351695,1.0969537629862316,0.11729030287824571,1.0,1.0,2.4378670040349673,2.4378670040349673,2.4378669261932373
CURRENT_STATE_PROJECTION,0,28,0.0,0.0,0.13083066693654596,0.0,0.21743522253036485,1.6603422164916992,0.7496418645705765,2.6866146893668392,0.7478773831631533,0.06109498397047375,61.094983970473756,16139.4030873133,0.34831006904860157,1.846815446935868,7.749742479994893,0.050123770895879716,7.617999301990494,0.8590781671809964,7.0,7.0,16.37112712702311,0.0,1.9969487190246582
POV_ENDPOINT_PROJECTION,0,28,1.0,0.0,-0.0404483370239683,0.0,14.44634328942299,238.5612291097641,1.086366935378473,19.359710469858484,8.08702307660314,74.161409038748,74161.409038748,23267291.987601202,1.7413652035342886,2.414654191413677,7.60388603399042,0.04864056204678491,7.473745338036679,0.8341313498676755,7.0,3.0,25.173856861322058,2.483244276103682,7.514659404754639
PLAIN_FM,0,29,0.0,0.0,0.06930764277947167,0.0,0.2657376345634459,2.3582708835601807,0.46601390579440183,3.1888883558390027,0.8624794802495463,0.052189470682512784,52.18947068251278,11951.653291448938,0.1514968191484495,1.4440740313746527,0.07080442202277482,0.04416395601583645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,29,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.200262259186952,1.7581177862140995,0.5676811241632288,0.01619397256694389,16.193972566943888,220.8687638973302,0.8025161422789426,2.456567074094954,0.5384425380034372,0.04300976393278688,0.4576946820016019,0.04625669005326927,1.0,0.0,4.318811154796731,4.318811154796731,4.318811416625977
CURRENT_STATE_PROJECTION,0,29,0.0,0.0,0.01100297197305998,0.0,0.369417231941223,11.614902019500732,0.6077245663480256,2.5828197507585253,0.7255052175372038,0.17414207850169472,174.14207850169473,56621.88439754066,0.3477810494361016,1.748538249863044,6.251397538988385,0.048865097924135625,6.121259640844073,0.6607106648734771,7.0,5.0,21.119172044236016,0.0,1.9332911968231201
POV_ENDPOINT_PROJECTION,0,29,0.0,0.0,0.07939888273804314,0.0,14.999882884454728,303.79779160022736,1.588682367414391,23.034083425787387,8.429698394017207,117.11974025251726,117119.74025251727,39174938.21655097,2.0158227469362853,3.553591327595842,7.687575608026236,0.048093777091708034,7.558076957066078,0.850016754353419,7.0,5.0,30.74977013881223,4.876581923575133,8.685812950134277
PLAIN_FM,0,30,0.0,0.0,0.07494434153301345,0.0,0.2333967503547667,1.1172783374786377,0.4627508028600341,3.2260413847837763,0.8835641729931072,0.03645988323529392,36.45988323529392,6076.363164243802,0.1440851181321155,1.4477485159543046,0.07032909902045503,0.043836185010150075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,30,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.4802889396348118,1.963724762102395,1.255244926515397,0.014602274081550126,14.602274081550128,235.68003980520837,1.0001881735868052,3.111477362588588,0.3556041839765385,0.042882380075752735,0.274958570022136,0.027139962010551244,1.0,0.0,5.446211010476561,5.446211010476561,5.446210861206055
CURRENT_STATE_PROJECTION,0,30,0.0,0.0,0.09001990332611835,0.0,0.13880328502655015,1.3043415546417236,0.7055951889778681,2.554286225269674,0.7294162695261089,0.04393166330092235,43.93166330092235,9248.240019875453,0.34933751388843687,2.042659653932595,6.373111095977947,0.049670400796458125,6.2414774160133675,0.6966010187752545,7.0,5.0,23.924064110222332,0.0,1.9427947998046875
POV_ENDPOINT_PROJECTION,0,30,0.0,0.0,0.07570954905968105,0.0,12.02409640712738,259.37153220176697,1.511392701344258,19.3554606759482,8.969009304993515,73.04404403347152,73044.04403347152,22527967.32755255,2.1776615077228034,3.3021331756035597,7.30193259002408,0.04824843304231763,7.171913962985855,0.8101744779851288,7.0,5.0,36.22496332977387,2.7237708982986684,9.296198844909668
PLAIN_FM,0,31,0.0,0.0,0.05525623602186401,0.0,0.28507189121246324,0.09185194969177246,0.4455985080199772,3.164932395871164,0.8899415178849265,0.027566878982912435,27.56687898291243,4583.492992645776,0.13459371138430862,1.399058871817501,0.07163140503689647,0.04456972406478599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,0,31,0.0,0.0,0.3814229798642027,0.0,0.0,0.0,1.2732499139413866,1.0511410533487815,0.6446730992911621,0.005259681245277648,5.259681245277648,173.27176348018725,1.1044737446832928,3.4296063078071066,0.2641831660293974,0.04361005005193874,0.18229197803884745,0.01570694794645533,1.0,0.0,5.865009550192983,5.865009550192983,5.865009784698486
CURRENT_STATE_PROJECTION,0,31,1.0,0.0,-0.0018962827221003231,0.0,0.04754380550384507,7.013459205627441,0.6209481201229567,2.290391965102507,0.6922245573916858,0.08874777737347017,88.74777737347017,25083.54872354373,0.4578034530209635,2.0426715981757675,6.066925251972862,0.04887478204909712,5.936449411092326,0.6636269346345216,7.0,4.0,21.15585318887207,0.0,2.3289413452148438
