method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
L05_REPLACE,4,27,0.0,0.0,0.045520053951111444,0.0,0.00046954717636094045,0.0,0.20806961977188262,2.9571410595617644,1.6254925623753989,0.03710919510927704,37.109195109277046,644.6305457031385,0.36458726582790835,1.041226426231544,0.403616722964216,0.045413108135107905,0.2797581380000338,0.03157128603197634,3.0,0.0,5.974437635509638,0.2797581380000338,1.979772686958313,0.0
L05_NO_REPLACE,4,27,0.0,0.0,0.019458866030081692,0.0,0.08662627305984483,0.0,0.2106995275539222,3.144352058945059,1.6290033011675211,0.02737849802352372,27.37849802352372,1520.8270999665738,0.19593180360260823,0.7454728113854444,0.4041971680126153,0.04549874895019457,0.28015772701473907,0.03165934793651104,3.0,0.0,5.974437635509724,0.28015772701473907,1.1640812158584595,0.0
PLAIN_FM,4,28,1.0,0.0,-0.007166250041776442,0.0,0.15141860809326158,0.8612525463104248,0.2018190910956391,3.545308244137483,1.6363341153854072,0.03577702040317828,35.77702040317828,6417.397921015046,0.12502401681256287,0.45012176534554754,0.06945155502762645,0.0438008340424858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,4,28,0.0,0.0,0.02102422064770984,0.0,0.002196591758727884,0.0,0.2502126906864097,2.8614544829589406,1.5053286142747433,0.027444920292192632,27.444920292192638,485.50732521748307,0.38149121733252567,1.0884706887986662,0.49358617299003527,0.0447195470915176,0.3705659290426411,0.039895922993309796,3.0,0.0,5.391602191469907,0.3705659290426411,2.0079867839813232,0.0
L1_NO_REPLACE,4,28,0.0,0.0,0.038094364919681406,0.0,0.0006599840164183135,0.0,0.179380936715685,2.9417955148554316,1.618993924174784,0.03715080128997805,37.150801289978055,643.5671187523584,0.3800703811734092,1.0719672316086855,0.4936183140380308,0.045530809089541435,0.36986710206838325,0.039228435955010355,3.0,0.0,5.442024533347751,0.36986710206838325,1.9981578588485718,0.0
L05_REPLACE,4,28,0.0,0.0,0.0315904153166406,0.0,0.00565515506267511,0.0,0.18357910911854372,3.004172315922491,1.6587485068111223,0.03988590448985771,39.885904489857715,703.6362599609033,0.3634004936926357,1.0241725251547351,0.49771176098147407,0.045809895906131715,0.3731430660118349,0.039527481014374644,3.0,0.0,5.736342287672117,0.3731430660118349,1.9275379180908203,0.0
L05_NO_REPLACE,4,28,0.0,0.0,0.012157741548258175,0.0,0.0566198047637938,0.0,0.1935119598618492,3.193131299086439,1.634602077830626,0.02809186211576864,28.09186211576864,1681.3114112336161,0.1994987504206599,0.7187453278665588,0.49422747001517564,0.04554441099753603,0.37027088092872873,0.0392119440366514,3.0,0.0,5.736342287671841,0.37027088092872873,1.1072248220443726,0.0
PLAIN_FM,4,29,1.0,0.0,-0.0073988287696328675,0.0,0.40083931055068955,1.552758812904358,0.2805520865656443,3.382386705642702,1.567841736248971,0.05250101607526049,52.50101607526049,12238.643431250988,0.10906914205324014,0.49898855953561394,0.06970447098137811,0.0439486070536077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,4,29,0.0,0.0,0.025778635743529885,0.0,0.0,0.0,0.20720953781784932,2.9098548435706144,1.6186504244444293,0.03794178629791005,37.94178629791005,667.1788526834519,0.37540283612381037,1.0794498256462677,0.5897125539486296,0.04472615791019052,0.46648056502453983,0.05226310406578705,3.0,0.0,4.3117667647468405,0.46648056502453983,1.6299012899398804,0.0
L1_NO_REPLACE,4,29,0.0,0.0,0.03945360162272113,0.0,0.0,0.0,0.22610117686914405,2.802539059884778,1.5152659491485565,0.027804443630744538,27.804443630744533,518.1470870177187,0.4239399807534745,1.1514356907602759,0.681631034007296,0.04547137697227299,0.5577169159078039,0.0605596509994939,3.0,0.0,4.713423620269334,0.5577169159078039,1.8483774662017822,0.0
L05_REPLACE,4,29,0.0,0.0,0.04526034381001587,0.0,0.0,0.0,0.2000571211595142,2.918402554484382,1.5976780997937592,0.036247373109494246,36.24737310949425,617.4771225494924,0.3772037918222023,1.0625532704371035,0.6826099589816295,0.04586211696732789,0.5581053280038759,0.060766818933188915,3.0,0.0,4.8487966930112805,0.5581053280038759,1.6484856605529785,0.0
L05_NO_REPLACE,4,29,0.0,0.0,0.019234883996105026,0.0,0.18248961534500108,0.0,0.24167659322111676,3.0718115906706314,1.5694404231730346,0.03227875423095401,32.278754230954014,3439.8171265591104,0.23946910286576625,0.7829944053330755,0.6823361120186746,0.04557205003220588,0.5582482710015029,0.06064649287145585,3.0,0.0,4.848796693013041,0.5582482710015029,0.9465757012367249,0.0
PLAIN_FM,4,30,1.0,0.0,-0.02053418137713127,0.0,0.2054835971832274,1.5272748470306396,0.26140600953259774,3.441091767884564,1.598866171198022,0.0380845092990276,38.084509299027594,6836.8930633082855,0.08646870156232528,0.45879354641511355,0.06955064699286595,0.04394945804961026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,4,30,0.0,0.0,0.05210699213837505,0.0,0.0,0.0,0.21713033942772864,2.836187961641409,1.565091439071849,0.03138197275858298,31.38197275858299,509.7713820638387,0.4064079469674129,1.1238028972715561,0.4035181389772333,0.044861602014862,0.28026399097871035,0.031619967019651085,3.0,0.0,5.513035741213669,0.28026399097871035,1.819568157196045,0.0
L1_NO_REPLACE,4,30,0.0,0.0,0.016368964635373795,0.0,0.00013903942108139944,0.0,0.17077781815293724,2.9063207612386615,1.6657867664754573,0.0422651160041953,42.265116004195306,880.2892513362411,0.37407054598395767,1.1244482710293655,0.49830773496069014,0.046251009043771774,0.37356927688233554,0.03985701204510406,3.0,0.0,5.368618066574542,0.37356927688233554,1.730126976966858,0.0
L05_REPLACE,4,30,0.0,0.0,0.032681923823131384,0.0,0.002593935012817017,0.0,0.18597356704262605,2.982802246407042,1.667665553500657,0.042356836600017655,42.35683660001766,851.0612156175711,0.3545288117313516,1.0289603567948529,0.4047811320051551,0.04600024194223806,0.2803507430362515,0.03156907396623865,3.0,0.0,5.493792780004423,0.2803507430362515,1.6233350038528442,0.0
L05_NO_REPLACE,4,30,0.0,0.0,0.007944514481933104,0.0,0.08564845886230454,0.0,0.2282378937031429,3.121541774937764,1.6141990799387467,0.0300351401380079,30.0351401380079,2060.381344373252,0.22970833191672357,0.7419497076470546,0.4051744229509495,0.04585612699156627,0.2807765039615333,0.03161036496749148,3.0,0.0,5.493792780004663,0.2807765039615333,0.9509779214859009,0.0
PLAIN_FM,4,31,1.0,0.0,-0.027399160688772684,0.0,0.2979058143138884,0.03469705581665039,0.2177805590137626,3.541454402291851,1.6812994500738339,0.03299445290897521,32.99445290897521,5629.963159417018,0.09859968283117376,0.4849055785677919,0.06999188801273704,0.044119863072410226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,4,31,0.0,0.0,0.05294215536972294,0.0,0.0,0.0,0.2183184868466095,2.887294701835854,1.5739046395128293,0.029900901848793838,29.900901848793836,492.7184335626478,0.40203795217606736,1.084985734051468,0.4965463589760475,0.04505841695936397,0.3726175230112858,0.03971473599085584,3.0,0.0,5.43232965153953,0.3726175230112858,2.0368521213531494,0.0
L1_NO_REPLACE,4,31,0.0,0.0,0.04345652243403372,0.0,0.00045434799194321585,0.0,0.22136129723508796,2.873677933162504,1.5492121764277662,0.029101807087207457,29.10180708720746,506.97355684648784,0.40425369220542773,1.0769116709158792,0.49478184297913685,0.04566842212807387,0.370740503014531,0.039364988973829895,3.0,0.0,5.418595481954237,0.370740503014531,2.040475368499756,0.0
L05_REPLACE,4,31,0.0,0.0,0.04704870381328362,0.0,0.0,0.0,0.21231690911833676,2.9784456072466132,1.6345302347729098,0.037010926812650224,37.010926812650226,647.2439365930809,0.359161539329466,1.0174911240723954,0.49488274595933035,0.04549358907388523,0.3709832899621688,0.03948563995072618,3.0,0.0,5.515486593212334,0.3709832899621688,1.840407133102417,0.0
L05_NO_REPLACE,4,31,0.0,0.0,0.01053393779368035,0.0,0.1393057521820067,0.0,0.21702198352366656,3.1863741238879455,1.646385838859154,0.02698159920441858,26.981599204418583,1630.6465328386378,0.2019872797430835,0.7259348602635693,0.49513697100337595,0.045493189070839435,0.37098815897479653,0.03943405993049964,3.0,0.0,5.515486593213213,0.37098815897479653,1.0578261613845825,0.0
PLAIN_FM,5,0,0.0,0.0,0.12957097332088224,0.0,0.0,0.0,1.022117422700205,1.1164828773471513,0.6803267121456349,0.017545730807246862,17.545730807246862,4111.026188510803,0.0906913099653544,1.3879079496764932,0.06992205599090084,0.04407589207403362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,0,1.0,0.0,-0.035070036792053325,0.0,0.0,0.0,0.45546593109442934,1.292633111704076,0.9366504152754758,0.018109809809795208,18.109809809795205,529.1649961944255,0.269897280685007,0.780878869358933,0.4023395480471663,0.04471304011531174,0.27899278700351715,0.031202764017507434,3.0,0.0,4.894378601281278,0.27899278700351715,1.542375087738037,0.0
L1_NO_REPLACE,5,0,1.0,0.0,-0.035217515087328455,0.0,0.0,0.0,0.4554134839455764,1.2928621868591963,0.9371135773258972,0.018117575662034868,18.11757566203487,529.3538189290902,0.2699746780103557,0.7808309601405087,0.40290851198369637,0.04562886216444895,0.2787927699973807,0.03092268796171993,3.0,0.0,4.8944477046642145,0.2787927699973807,1.5426241159439087,0.0
L05_REPLACE,5,0,1.0,0.0,-0.05364904791321708,0.0,0.0,0.0,0.43772938123053207,1.325784703698164,0.9633776278169537,0.018890528690951217,18.890528690951218,554.5690813489892,0.2755928825109303,0.7728374139997807,0.40276001900201663,0.04574113502167165,0.27878195099765435,0.031245974998455495,3.0,0.0,5.059113744474422,0.27878195099765435,1.5711768865585327,0.0
L05_NO_REPLACE,5,0,0.0,0.0,0.07748278294057592,0.0,0.0,0.0,0.7283708197281018,1.065504620064669,0.7295595985056622,0.009813171927072872,9.813171927072872,1173.3024498233212,0.16530430344202543,1.0270665556958298,0.4028569210204296,0.04559315100777894,0.2790540390415117,0.03128163696965203,3.0,0.0,5.059113744474422,0.2790540390415117,0.8433132171630859,0.0
PLAIN_FM,5,1,0.0,0.0,0.12050742472120246,0.0,0.0,0.9047162532806396,1.0450651345343036,1.156846975839974,0.7004637719845057,0.04215204332185518,42.15204332185519,12247.108248056727,0.10941835242591517,1.405498145135396,0.06933159998152405,0.04379877302562818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,1,1.0,0.0,-0.04802524719889885,0.0,0.0,0.0,0.4524524153357784,1.2425608190943753,0.9222433411149104,0.016177159516062356,16.177159516062357,461.3998383157847,0.2889231558506357,0.77867378907935,0.40224330499768257,0.044586852949578315,0.27917431900277734,0.031384719943162054,3.0,0.0,5.360510787792839,0.27917431900277734,1.6322141885757446,0.0
L1_NO_REPLACE,5,1,1.0,0.0,-0.04752341050783668,0.0,0.0,0.0,0.4559333500179518,1.2945734950647756,0.9557832695086054,0.01786676279550342,17.866762795503423,520.5253019553546,0.2853832796372645,0.7820982323674565,0.4936195409973152,0.04545866709668189,0.37007401598384604,0.03977242799010128,3.0,0.0,5.0780449949649675,0.37007401598384604,1.5926978588104248,0.0
L05_REPLACE,5,1,1.0,0.0,-0.06700400979467631,0.0,0.0,0.0,0.4338785652100775,1.311126854160451,0.9783806033980135,0.01800762231393191,18.00762231393191,524.5483716276133,0.29024033358877127,0.7625134310427755,0.402752768015489,0.04547675792127848,0.27902101597283036,0.03164189698873088,3.0,0.0,5.359685871470511,0.27902101597283036,1.621154546737671,0.0
L05_NO_REPLACE,5,1,0.0,0.0,0.07133837226749007,0.0,0.0,0.0,0.742287889635974,1.0457170668243445,0.7236367136786066,0.015700747344859822,15.70074734485982,3344.862564165773,0.17929349156581748,1.0291631939429582,0.40261212398763746,0.04531718208454549,0.27916440094122663,0.03168921696487814,3.0,0.0,5.359685871470511,0.27916440094122663,0.8733160495758057,0.0
PLAIN_FM,5,2,0.0,0.0,0.12885557788941335,0.0,0.0,0.0,1.0336687510767517,1.0716581411983679,0.6536235858108681,0.01694439445479734,16.94439445479734,3996.3871920305046,0.08620262255488792,1.3893002013188587,0.06957953702658415,0.04371051397174597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,2,1.0,0.0,-0.037786181205086186,0.0,0.0,0.0,0.449138979662892,1.2283543724156294,0.9114898372892104,0.015695965782664037,15.695965782664036,432.7750827955959,0.27345562072106094,0.7734597910580887,0.40472242899704725,0.046300548943690956,0.2793386150733568,0.03208937798626721,3.0,0.0,5.027749949373341,0.2793386150733568,1.5660433769226074,0.0
L1_NO_REPLACE,5,2,1.0,0.0,-0.038634658341609465,0.0,0.0,0.0,0.45049598834053534,1.1605807118440616,0.8798023454541636,0.013230572965650778,13.230572965650778,408.1672456503816,0.2775748103128279,0.7774511461431765,0.40514372003963217,0.04647945397300646,0.28013375506270677,0.0322861919994466,3.0,0.0,5.016136795471658,0.28013375506270677,1.5643924474716187,0.0
L05_REPLACE,5,2,1.0,0.0,-0.05816484641823509,0.0,0.0,0.0,0.4290896298464321,1.2980240928859013,0.95014849984351,0.01827176479367787,18.27176479367787,532.3898561574447,0.2811534443736606,0.7655471424534811,0.40640814299695194,0.04589243791997433,0.2815999329322949,0.03213579999282956,3.0,0.0,5.2100284302594515,0.2815999329322949,1.6034551858901978,0.0
L05_NO_REPLACE,5,2,0.0,0.0,0.07446250117205153,0.0,0.0,0.0,0.7299320785781567,1.0169035269757356,0.7091016656402734,0.008249014402000654,8.249014402000654,993.9486010771325,0.16932438618144863,1.0188696445706351,0.4073108570300974,0.04648501402698457,0.2818358700023964,0.03184817096916959,3.0,0.0,5.2100284302594515,0.2818358700023964,0.859923779964447,0.0
PLAIN_FM,5,3,0.0,0.0,0.11956509617451458,0.0,0.0,0.0,1.0067554564581673,1.0817916043803142,0.6568110565760475,0.016109130698293228,16.109130698293228,3548.538871274864,0.09432017604012172,1.3439951106261947,0.07020898401970044,0.04411626298679039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,3,1.0,0.0,-0.023191213930957702,0.0,0.0,0.0,0.4663993910650938,1.142387336775875,0.8723594258121775,0.012115732918277625,12.115732918277624,346.2916631009075,0.27455967874681364,0.7804011252034802,0.4050376770319417,0.045702182105742395,0.2803991219843738,0.03373556100996211,3.0,0.0,4.902103000896414,0.2803991219843738,1.5007990598678589,0.0
L1_NO_REPLACE,5,3,1.0,0.0,-0.021504067914126956,0.0,0.0,0.0,0.4697112339756929,1.0621169266306243,0.8319390674898708,0.00938903917621442,9.38903917621442,287.1846050575721,0.2798170632311179,0.7843304207446197,0.40796351298922673,0.04640339204343036,0.28286536707310006,0.032233952020760626,3.0,0.0,4.91294248512537,0.28286536707310006,1.5127705335617065,0.0
L05_REPLACE,5,3,1.0,0.0,-0.0443249202165312,0.0,0.0,0.0,0.4478981653312182,1.2443233955787503,0.9248367135369154,0.015854915272074388,15.854915272074388,449.7429189730839,0.2750388198221923,0.7729392192827562,0.4015435960027389,0.045722255075816065,0.277524107019417,0.03189592302078381,3.0,0.0,5.066491466714069,0.277524107019417,1.5072660446166992,0.0
L05_NO_REPLACE,5,3,0.0,0.0,0.07491434813346953,0.0,0.0,0.0,0.7248726940395324,1.0284984817701055,0.7101120290110581,0.00889591532652112,8.89591532652112,1090.82548363606,0.17161524556694024,1.0071981901620788,0.4067687719943933,0.04508568701567128,0.2829859889461659,0.031820652016904205,3.0,0.0,5.066491466714069,0.2829859889461659,0.8142496347427368,0.0
PLAIN_FM,5,4,0.0,0.0,0.12002174603988203,0.0,0.0,0.0,1.0186488474379949,1.1156055301634478,0.6657330090138256,0.024067912260905544,24.067912260905548,5853.926269629373,0.09426867265377828,1.3693979545731974,0.06955188699066639,0.0438389049959369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,4,1.0,0.0,-0.031215600510460934,0.0,0.0,0.0,0.4567355115906603,1.2760603657852982,0.9272744398879781,0.017665944713159187,17.66594471315919,519.06773184765,0.27728541407954005,0.7755877162013177,0.4046235560090281,0.04534838494146243,0.28072593099204823,0.03211486904183403,3.0,0.0,4.971079403278822,0.28072593099204823,1.515097737312317,0.0
L1_NO_REPLACE,5,4,1.0,0.0,-0.03148965984386455,0.0,0.0,0.0,0.4564647593057418,1.2723098571798928,0.9242424369148068,0.01755258614872912,17.55258614872912,516.4269462915039,0.27766191888535363,0.7754962080319224,0.4052299420000054,0.046357700950466096,0.28076474205590785,0.03241092595271766,3.0,0.0,5.038476876980243,0.28076474205590785,1.5190640687942505,0.0
L05_REPLACE,5,4,1.0,0.0,-0.051910782743495865,0.0,0.0,0.0,0.43671456531474334,1.3181079114314234,0.954393828081616,0.018784326720798605,18.784326720798607,554.8879252346262,0.2851284077828151,0.7659457090968504,0.4055115090450272,0.04608696495415643,0.2808544739964418,0.032330193964298815,3.0,0.0,5.219352572104375,0.2808544739964418,1.5537328720092773,0.0
L05_NO_REPLACE,5,4,0.0,0.0,0.07239602077017271,0.0,0.0,0.0,0.7262635933523819,1.0534803595489448,0.7124994735666725,0.011085497075452366,11.085497075452366,1676.179667299316,0.17591530475056572,1.0141521319832094,0.40797909296816215,0.04588823800440878,0.2829390579718165,0.032399786927271634,3.0,0.0,5.219352572104375,0.2829390579718165,0.8347862958908081,0.0
PLAIN_FM,5,5,0.0,0.0,0.12506265262684443,0.0,0.0,0.0,1.024111589195384,1.1134464589320625,0.6794110244132979,0.028927031792266078,28.92703179226608,7491.359719395606,0.0806604657728384,1.3826478225538388,0.06978093204088509,0.04405882995342836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,5,1.0,0.0,-0.0414289963327852,0.0,0.0,0.0,0.4491381316356298,1.2300261482704713,0.9341351358519445,0.0162485503059749,16.2485503059749,463.26248462281313,0.273013903830266,0.8024592145579716,0.40153376501984894,0.044770867039915174,0.27852183394134045,0.03157711506355554,3.0,0.0,5.201109440433879,0.27852183394134045,1.5733412504196167,0.0
L1_NO_REPLACE,5,5,1.0,0.0,-0.04069779038531027,0.0,0.0,0.0,0.4500976095801597,1.2014840264221758,0.9247485028487462,0.014803058387255597,14.803058387255597,401.624060190997,0.27358942968536787,0.800705977783478,0.40250516100786626,0.04558253096183762,0.27885021205293015,0.03167762700468302,3.0,0.0,5.205998980553413,0.27885021205293015,1.574465036392212,0.0
L05_REPLACE,5,5,1.0,0.0,-0.05435807068789568,0.0,0.0,0.0,0.4382238821021664,1.180390968097801,0.9325978112531623,0.012808570761104601,12.808570761104603,349.9945443782474,0.2764346996112784,0.7786410371991924,0.4020072169951163,0.045356163987889886,0.27866729599190876,0.03173017798690125,3.0,0.0,5.344570383228389,0.27866729599190876,1.5841913223266602,0.0
L05_NO_REPLACE,5,5,0.0,0.0,0.07601927907637412,0.0,0.0,0.0,0.7316300548779927,0.9915766810510055,0.7110226564192655,0.010999690822113273,10.999690822113273,1909.7468087624138,0.1629321526969984,1.0289590235843329,0.40165332797914743,0.0455118280951865,0.2779977489844896,0.031727836991194636,3.0,0.0,5.344570383228389,0.2779977489844896,0.8557747006416321,0.0
PLAIN_FM,5,6,0.0,0.0,0.13137678208655726,0.0,0.0,0.5483579635620117,1.0551989008686762,1.0897883294912807,0.6756903938331393,0.026591382312920686,26.591382312920686,7245.565441021285,0.10036865705570959,1.3879844989543602,0.06931191001785919,0.04378159291809425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,6,1.0,0.0,-0.04761415761303088,0.0,0.0,0.0,0.43761487208392963,1.2926519625315098,0.9359559263459419,0.018656304386743594,18.656304386743596,544.12872453935,0.28706789352294493,0.7487718982089765,0.4014600330265239,0.04464774706866592,0.27862356492551044,0.031815210939385,3.0,0.0,5.322757177431587,0.27862356492551044,1.6747726202011108,0.0
L1_NO_REPLACE,5,6,1.0,0.0,-0.04759581016523254,0.0,0.0,0.0,0.4375559826807718,1.2936944220867066,0.9362080234505866,0.018703126682575233,18.70312668257523,546.5663570559886,0.28700620649733155,0.7490761228440326,0.4023712969501503,0.045672720996662974,0.27878072898602113,0.03212400898337364,3.0,0.0,5.315888760155982,0.27878072898602113,1.6739718914031982,0.0
L05_REPLACE,5,6,1.0,0.0,-0.07166935647257763,0.0,0.0,0.0,0.41539368140676575,1.327887358953763,0.9753756723734213,0.0194228879874125,19.4228879874125,566.5213498152146,0.29221594197135053,0.7367041285603,0.40290769998682663,0.04551162611460313,0.2792449209955521,0.03182726202066988,3.0,0.0,5.477488491891101,0.2792449209955521,1.7013028860092163,0.0
L05_NO_REPLACE,5,6,0.0,0.0,0.07438143461643618,0.0,0.0,0.0,0.7350167396397762,1.0209249673681777,0.7076809836463478,0.010192541232905583,10.192541232905583,1622.7275287755028,0.1743602816673086,0.9991961015485207,0.4035277459770441,0.04570985405007377,0.2795546389534138,0.03187929198611528,3.0,0.0,5.477488491891101,0.2795546389534138,0.911760687828064,0.0
PLAIN_FM,5,7,0.0,0.0,0.12067860612920084,0.0,0.0,1.5700232982635498,1.011406730825788,1.131606928041124,0.6934784162688625,0.03888610385704361,38.88610385704361,10488.130298858157,0.09802681047335225,1.3800213287044023,0.06934840098256245,0.04375753499334678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,7,1.0,0.0,-0.01809885987234877,0.0,0.0,0.0,0.47946557202715034,1.058114785210481,0.8235313190485106,0.009893177965039749,9.893177965039749,412.12900970946686,0.28838986855336757,0.7953694739909811,0.4910960519919172,0.04459797398885712,0.3683312390348874,0.038260208966676146,3.0,0.0,4.588906548278205,0.3683312390348874,1.5512608289718628,0.0
L1_NO_REPLACE,5,7,1.0,0.0,-0.018830657033508474,0.0,0.0,0.0,0.47742903961217803,1.1140522009998828,0.8651192849776471,0.011586423764283593,11.586423764283595,435.1051689977292,0.27763474085557144,0.7950095608125214,0.4930041719926521,0.04575402499176562,0.3687644790043123,0.038318960985634476,3.0,0.0,4.552235258039146,0.3687644790043123,1.5149505138397217,0.0
L05_REPLACE,5,7,1.0,0.0,-0.04275781232252024,0.0,0.0,0.0,0.45466080914735396,1.2631597392306184,0.9558698438364556,0.016026114305433783,16.026114305433783,469.6230065719079,0.2703979304424631,0.791099225020787,0.4927175449556671,0.04570047289598733,0.36820504401111975,0.03819427901180461,3.0,0.0,4.690728688068911,0.36820504401111975,1.4871119260787964,0.0
L05_NO_REPLACE,5,7,0.0,0.0,0.07562915823012775,0.0,0.0,0.0,0.7314533063637122,1.0558585309479471,0.7505406302831519,0.014012352527023708,14.012352527023708,2657.5999532965075,0.168136961565393,1.0378523664531878,0.49549358704825863,0.046243726974353194,0.37033759901532903,0.03834548994200304,3.0,0.0,4.690728688068911,0.37033759901532903,0.7996169924736023,0.0
PLAIN_FM,5,8,0.0,0.0,0.13226127258045572,0.0,0.0,0.0,1.0563640269119563,1.143354611595043,0.6981493207231017,0.02422673226453398,24.22673226453398,5708.10011694931,0.13175506948199328,1.3931919810340503,0.06972096004756168,0.04394062701612711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,8,1.0,0.0,-0.045386758600241356,0.0,0.0,0.0,0.44915835827470396,1.227216804203959,0.9308656933356517,0.015300434098428309,15.30043409842831,443.85444844542576,0.29613961631242813,0.7607401732370521,0.40278188697993755,0.044850809092167765,0.2792752920649946,0.03176815895130858,3.0,0.0,5.26125941803778,0.2792752920649946,1.6649391651153564,0.0
L1_NO_REPLACE,5,8,1.0,0.0,-0.04538146069228839,0.0,0.0,0.0,0.448863106616995,1.2980219703124214,0.9618539248655108,0.01857680594452149,18.576805944521492,540.5074066561655,0.2953933305258024,0.764793597359699,0.40374007099308074,0.045842676947358996,0.2793910740292631,0.03177984990179539,3.0,0.0,5.234338469188118,0.2793910740292631,1.6541311740875244,0.0
L05_REPLACE,5,8,1.0,0.0,-0.06459297963234324,0.0,0.0,0.0,0.4285284455321335,1.290972792565666,0.9857858937598611,0.016692824043229762,16.692824043229763,449.2768528909299,0.29936181974973286,0.7439293354154068,0.4033442409709096,0.04562218097271398,0.279436037002597,0.0318887330358848,3.0,0.0,5.4067274944345,0.279436037002597,1.6793450117111206,0.0
L05_NO_REPLACE,5,8,0.0,0.0,0.07439766318558841,0.0,0.0,0.0,0.7414879017913003,1.0530913924592804,0.7460976064783666,0.011174043363600283,11.174043363600283,1809.0240334979412,0.19077102378752747,1.0097428234850039,0.40337928204098716,0.045566700922790915,0.2795222969725728,0.031747448025271297,3.0,0.0,5.4067274944345,0.2795222969725728,0.9020451903343201,0.0
PLAIN_FM,5,9,0.0,0.0,0.14043157986084392,0.0,0.0,0.0,1.0438763916096945,1.0387363170264607,0.6427461930393862,0.01164575953047553,11.64575953047553,2297.5316525174703,0.07764887988688458,1.3991922719483345,0.06954963598400354,0.04389699496096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,9,1.0,0.0,-0.04689255317478212,0.0,0.0,0.0,0.43094851184517496,1.2446326831612076,0.9264327658881135,0.017536159329479717,17.536159329479716,509.72629971422487,0.27766737652142015,0.8012680564723221,0.4010944520123303,0.04465672600781545,0.27809436997631565,0.030585289001464844,3.0,0.0,5.294695787524629,0.27809436997631565,1.6422338485717773,0.0
L1_NO_REPLACE,5,9,1.0,0.0,-0.04696707456757124,0.0,0.0,0.0,0.43087394749593627,1.2440685145247687,0.9259931230812315,0.017512417167031613,17.51241716703161,509.12279630708764,0.27771430667920904,0.8013978028091068,0.4013232180150226,0.04550616699270904,0.27767812000820413,0.03047930489992723,3.0,0.0,5.295574093388855,0.27767812000820413,1.6425470113754272,0.0
L05_REPLACE,5,9,1.0,0.0,-0.06879761073385293,0.0,0.0,0.0,0.40977828498750923,1.2961912237311917,0.9580158073106269,0.019025563759387965,19.025563759387964,551.043052182304,0.2859851884343523,0.7894130189485158,0.40264646301511675,0.045681052026338875,0.2785699420492165,0.031408319948241115,3.0,0.0,5.490445444428174,0.2785699420492165,1.6896884441375732,0.0
L05_NO_REPLACE,5,9,0.0,0.0,0.07853910558504795,0.0,0.0,0.0,0.7254570161606385,0.9905786899179617,0.7022371696036271,0.008322750296383852,8.322750296383852,818.8166753279269,0.16646678115056032,1.0271816748347697,0.40367374900961295,0.04583758697845042,0.2789261220023036,0.031509572989307344,3.0,0.0,5.490445444428174,0.2789261220023036,0.904291033744812,0.0
PLAIN_FM,5,10,0.0,0.0,0.12736707763224725,0.0,0.0,0.0,1.0138863933437379,1.0904809662410313,0.6780003033806468,0.01772321143752187,17.72321143752187,4429.1205757503785,0.08942539588070322,1.3821667818093752,0.07081269903574139,0.04471288697095588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,5,10,1.0,0.0,-0.03138609922331191,0.0,0.0,0.0,0.4536830618877811,1.2394287859021982,0.9315616556794262,0.015651360524308988,15.651360524308988,447.3603703081086,0.270280838621694,0.7842361340081104,0.4068928729975596,0.04547451593680307,0.28218244697200134,0.03172763797920197,3.0,0.0,4.937641166156779,0.28218244697200134,1.537057876586914,0.0
L1_NO_REPLACE,5,10,1.0,0.0,-0.032191770454915336,0.0,0.0,0.0,0.4523125022186433,1.2695043459693753,0.9391739062110738,0.017331682626866407,17.331682626866407,513.8046455944122,0.27129318841161637,0.7844772456822968,0.4022210109978914,0.04564118210691959,0.2784494600491598,0.031307047058362514,3.0,0.0,4.941516489633834,0.2784494600491598,1.5389759540557861,0.0
